,Website,Phone Numbers
416,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/87-lacinova-olga-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
417,http://www.klinic.cz/,420 603 396 912
418,http://www.modredvere.cz/cz/modre-dvere-praha,"725 515 905, 107-1066130267, 43-4444070227, 725 515 934"
419,https://www.ordinace.cz/ordinace/redesign/index.php?id=1904,
420,https://www.susice.charita.cz/jak-pomahame/odborne-socialni-poradenstvi/,
421,https://www.pisek.charita.cz,732 955 685
422,https://psychiatrie-pelhrimov.webnode.cz/,565 325 608
423,https://alia13.webnode.cz/,
424,https://www.tempericb.cz,
425,https://www.terapeutika.cz/,
426,http://www.vidacr.cz,"775 585 154, 775 585 155, 775 585 156, 775 585 158, 775 585 157, 420 233 372 668, 775 585 163, 775 585 162, 775 585 160, 775 585 159, 775 585 153"
427,https://euripidia-educa7.webnode.cz/,420 604 533 230
428,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/115-stranska-lenka-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
429,http://www.vidacentrum.cz/,"775 585 154, 775 585 155, 775 585 156, 775 585 158, 775 585 157, 420 233 372 668, 775 585 163, 775 585 162, 775 585 160, 775 585 159, 775 585 153"
430,https://www.poradnaprozeny.eu/plzen/,"224 930 661, 731 140 058, 603 213 826, 420 603 210 999, 731 749 774, 731 064 036, 774 280 460"
431,https://www.koparkovamonika.cz/,"420 354 433 674, 420 608 245 698"
432,http://www.charitausti.cz,475 601 805
433,http://www.ratolest.cz,420 773 826 837
434,https://www.csspraha.cz/krizove-centrum-riaps-krizova-intervence-a-psychologicka-podpora,
435,https://nrzp.cz/,230 234 954
436,https://charitafm.cz/nase-sluzby/pro-nemocne/beskydske-centrum-dusevniho-zdravi/,"603 977 988, 704 987 719, 731 688 521"
437,http://poradna.cesbrod.cz/,
438,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/29-hronova-romana-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
439,https://www.portimo.cz,420 566 615 217
440,https://www.cdzeset.cz/,"420 220 910 951, 420 606 341 197, 420 725 882 930, 420 220 910 933, 420 220 910 953, 420 731 808 822, 420 730 173 000, 420 739 660 940, 420 272 919 673, 420 739 630 202, 420 734 596 536, 420 737 848 224, 420 775 151 610, 420 737 156 321, 420 725 786 476, 420 737 755 620, 420 773 254 556, 420 703 645 933, 22024-03-07, 420 220 910 959, 420 602 546 547, 420 773 261 010, 420 725 168 107"
441,https://www.psy-dobiasova.cz,
442,http://www.centrum-poradenstvi.cz,27-1924580257
443,http://poradna.krumlov.cz/w/pobocky-ckrumlov-kaplice-vetrni-215/,"380 712 202, 774 110 124"
444,https://www.socsluzbyzdar.cz,420 773 767 523
445,https://www.symedis.cz/,"601 322 093, 605 869 641, 572 551 330, 420 572 551 330"
446,https://www.ceskalipa.charita.cz,"733 566 267, 33 44 905 80"
447,https://www.ulita.cz,222 990 330
448,http://www.cdzopava.cz/,"601 319 635, 702 269 796, 420 721 858 044, 725 319 685, 727 853 610, 720 052 569, 602 233 328, 727 853 535, 702 129 408, 602 229 437, 720 069 966"
449,http://www.cszs.cz/,
450,https://www.inep.cz/,"222 201 020, 267 295 364, 257 220 233, 720 146 488"
451,https://www.pointmilovice.cz,"420 702 036 896, 702 036 896"
452,https://psycholograkovnik.cz/,"2006 - 2010, 1992 - 1996, 2008 - 2009, 2002 - 2008, 2012 - 2013, 2009 - 2011, 2007 - 2008, 2500 - 4000, 2014 - 2016, 2011 - 2014, 2006 - 2007, 420 777 711 317"
453,http://www.psycholog-slezsko.cz/,420 725 980 433
454,https://kbterapie.webnode.cz/,
455,https://www.trantyrova.cz/,723 927 820
456,http://www.respondeo.cz/,325 511 148
457,https://pardubice.nempk.cz/,
458,http://www.sance.chrudim.cz,469 623 501
459,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/35-kocourek-jiri-doc-phdr-phd,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
460,https://www.prostor-plus.cz,"420 317 471 740, 2003-2024)0"
461,http://www.drom.cz,420 545 211 576
462,http://www.arcana.cz/,
463,http://www.opppvyskov.cz/,"516 454 178, 517 348 706, 516 417 431, 605 417 216, 721 754 139"
464,http://kppp-plzen.cz/,
465,psychosomatika.info,
466,https://www.ppp-pardubice.cz/,"469 621 187, 466 410 327"
467,https://www.komunitnicentrum.com,"777 291 400, 2023202220202019, 775 441 238"
468,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/41-lorenc-jan-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
469,https://www.cbudejovice.charita.cz,
470,https://www.d-os.net,
471,https://www.optrebic.cz/,"777 720 165, 606 021 577, 568 845 348, 724 304 718"
472,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/111-hrdlickova-barbora-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
473,https://www.socialnipece.cz,
474,https://euc.cz,
475,psyche-centrum.cz,
476,https://www.firmy.cz/detail/13284321-mudr-libuse-jonasova-humpolec.html,420 565 536 114
477,http://psychologuh.cz/,"572 529 954, 572 529 852, 572 529 854"
478,http://centrumarcha.cz,775 986 795
479,https://www.firmy.cz/detail/384601-mudr-eva-krejci-humpolec.html,321 719 890
480,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/116-dreslerova-iveta-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
481,https://www.unko.cz/,
482,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/karlovarsky-kraj-k302/cheb-o514/cheb-m3945/mudr-vladimir-capek-d6821.html,354 422 330
483,https://clinterap.cz/klinicka-psychologie-praha-10/,"420 222 510 607, 420 222 510 666"
484,http://www.hermesgroup.cz,"420 603 223 510, 420 731 455 511"
485,https://www.prosapia-zu.cz,
486,https://www.charitamost.cz,
487,https://sites.google.com/view/psycholog-strakonice/,728 307 849
488,https://mudr-jiri-bartos-kv.cz/,"603 24 96 97, 353 222 879"
489,http://www.fnmotol.cz/kliniky-a-oddeleni/spolecna-pracoviste/oddeleni-klinicke-psychologie/vedeni-a-personal/,
490,https://www.psychocentrum.cz/,"420 567 215 532, 420 728 846 122, 420 734 354 085, 420 568 846 500, 420 731 873 408, 420 737 618 913, 420 731 193 152, 420 606 520 546, 420 704 619 459, 420 567 308 855, 420 566 621 404"
491,https://www.psychologiekv.cz/,420 725 159 302
492,https://www.jicin.charita.cz,
493,http://poradna.krumlov.cz/w/pobocky-tsviny-nhrady-218/,"380 712 202, 774 110 124"
494,http://www.mudrprokes.cz/,"420 386 321 307, 420 604 485 004"
495,https://ppp9.cz/,
496,https://www.proximasociale.cz,420 241 770 232
497,https://mudr-vaclav-ferus.zdravotniregistr.cz/,"773 756 447, 723 448 514, 420 491 424 857, 414 110 719, 2009 - 2024, 420605149723, 583 430 695, 602 375 866, 420 483 302 189, 420 606 839 112, 603 487 740, 420386106147, 420 603 537 488, 736 763 092"
498,https://mudrslanina.webnode.cz/_files/200000069-75c1e75c20/Medajlonek%20Hanzlovsk%C3%BD.pdf,
499,http://www.lukuvka.cz/,"2014 - 2024, 420 734 801 560"
500,https://www.charitakt.cz/J-P/osoby-v-nepriznive-socialni-situaci/socialni-poradna-och-klatovy/,376 340 112
501,http://pivecka-ops.cz/?page_id=1948,
502,http://www.usti.ymca.cz,420 475 220 831
503,http://www.dumtriprani.cz/,
504,http://www.romanojasnica.cz/,"475 501 774, 420 475 501 774"
505,http://www.psychomost.cz/,
506,http://www.kodytkova.cz/,721 979 708
507,https://www.ulice-plzen.com/,"725-311-814, 725 579 034, 725 180 667, 725-383-584, 725 879 167, 720 994 470, 725 178 646, 702-097-647, 720 587 053, 725 311 814, 725 705 073, 725-579-034, 725 178 656, 725-178-656, 605 946 011, 601-362-563, 725 383 584, 720 996 290, 720-994-470, 725 752 731, 725 178 646373 395 593, 728 243 690, 601 362 563, 702 097 647, 722 900 983"
508,http://www.hodonin.charita.cz,534 001 250
509,https://www.pepor-plzen.cz/,600 033 236
510,https://www.charitakt.cz,376 340 112
511,https://www.tvuj-lekar.cz/69979090/45335/samostatna-ordinace-lekare-psychiatra,420374718271
512,https://ppporadna.cz/,"420 602 590 000, 770 178 965"
513,http://www.kotec.cz/regiony/cheb/kontaktni-centrum/,"739 285 102, 739 570 108"
514,https://www.pnbrno.cz/centrum-dusevniho-zdravi/,737 390 737
515,http://www.nadeje.cz,"14817148001478814735, 2013 - 2024, 2655221521762158, 420 775 868 858"
516,tvuj-terapeut.cz,
517,https://www.zvole.info,
518,https://zuzanarihova.lender.cz,774 830 975
519,https://www.sdruzenipetrov.cz,420 533 033 229
520,http://www.psychoterapie-iz.cz/,420 774 97 97 14
521,https://www.ppppraha7a8.cz/,"286 882 368, 286 585 191, 220 805 297, 220 805 247"
522,https://psychosomatika.cz/,731 620 200
523,https://www.milicak.cz,
524,https://www.recoveryclinic.cz/,420 353 228 628
525,https://www.artmovement.cz,420 601 354 623
526,https://psycholog-iva-gregorova.business.site/,
527,https://dk.fnplzen.cz/cs/node/394,"377 104 675, 377 104 676"
528,https://www.psychoterapie-ostrava-praha.cz/Praha.php,724 24 24 53
529,https://search.seznam.cz/?q=psychiatrick%C3%A1+ambulance+plze%C5%88sk%C3%BD+kraj&oq,377 813 111
530,http://www.clovekvtisni.cz/plzen,
531,http://www.pontis.cz,115-7205550227
532,https://www.ssp-ol.cz/poradny-pro-rodinu/rozcestnik,585 427 141
533,http://www.psychologiebrno.cz/,
534,https://www.firmy.cz/detail/13425689-mudr-jana-bytelova-klatovy-i.html,420 601 165 441
535,http://www.zajicova-psychologie.cz/,
536,https://psychiatriejinak.cz/#utm_source=firmy.cz&utm_medium=ppd&utm_campaign=firmy.cz-12845336,420 608 701 387
537,http://www.klaudianovanemocnice.cz/psycholog-mgr-robert-lasak/ms-2075/p1=2075,"326 743 820, 731 542 922"
538,https://www.firmy.cz/detail/384826-mudr-eva-fialkova-tabor.html,"725 048 038, 420 381 254 105"
539,https://www.socialni-susice.cz/nase-sluzby/odborne-socialni-poradenstvi/,"420 376 520 641, 420 601 571 174, 420 602 524 705, 420 376 547 312"
540,http://www.cetera.cz,
541,https://www.cestaintegrace.cz,"312 315 284, 728 677 285, 774 780 107 606 074 257, 312 315 287, 774 780 541, 721 516 274"
542,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/66-premysl-suchomel-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
543,https://www.psychologie-stein.cz/index.php,420 602 406 538
544,https://www.pamatovacek.cz/odborne-socialni-poradenstvi,585 426 110
545,https://www.monada.cz/psychologie/,"272 940 401, 736 750 927"
546,https://www.nemocnicekolin.cz/klinicka-psychologie/d-2289/p1=2120,"321 756 111, 722 976 100, 321 721 602"
547,https://www.psychologicka-ordinace-janovska.cz/,"4 000 - 8 000, 9-12    13-17, 588 443 509, 10-12    13-18, 2005 - 2008, 022-0127-9586, 8-12    13-16, 420 732 976 301, 588 442 843, 588 443 519"
548,https://www.milatovajana.cz/,420 731 482 917
549,nem-tr.cz/cze/ambulance/klinicky-psycholog/,
550,https://www.psychologie-zdravi.cz/,"321 728 246, 420 321 728, 420 774 764 949"
551,https://www.psychologiekolin.cz/,420 725 322 635
552,https://www.psycholog-marie-opava.cz/,607 203 071
553,https://www.vaspsychiatr.cz,
554,http://www.pppfm.cz/,
555,https://www.znamylekar.cz/nada-kravcivova/psycholog/ceska-lipa,
556,https://search.seznam.cz/?q=psychiatrick%C3%A1+ambulance+plze%C5%88sk%C3%BD+kraj,377 813 111
557,http://www.unko.cz/,
558,http://www.pojmanova.cz/,
559,http://www.zonaklub.cz,"252342009867229, 773 980 992, 773 980 991"
560,https://www.dopravnipsycholog.info/,420 774 156 640
561,https://psycholog-domazlice.cz/,
562,http://www.pppnj.cz/Stranky/default.aspx,"420 556 879 635, 420 556 771 144, 420 731 664 765"
563,http://www.ppp-ostrava.cz/,"733 165 152, 733 165 153, 733 165 151, 553 810 751, 605 397 604, 553 810 750, 553 810 701, 553 810 700, 604 227 865"
564,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/19-drabkova-hana-phdr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
565,http://www.prevcentrum.cz/nzdm,
566,https://www.firmy.cz/detail/479833-mudr-lubomir-hadas-hradec-kralove.html,"725 048 038, 420 605 714 948"
567,onhb.cz/Article.asp?nDepartmentID=256&nArticleID=341&nLanguageID=1,
568,https://www.mesto-most.cz,477 001 111
569,https://www.poradnaprozeny.eu/,"420 603 210 999, 224 930 661, 603 213 826"
570,https://www.firmy.cz/detail/2459422-mudr-iva-zapletalova-kromeriz.html,420 573 331 629
571,http://www.linkaduvery.kh.cz/,
572,http://www.pppp.cz/,"420 603 513 949, 603 513 949"
573,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/30-hudlicka-petr-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
574,https://www.alfafarm.cz/lekarsky-dum/paeddr-mgr-yvona-obrucova/,
575,http://www.ppppraha.cz/,
576,http://www.trebic.charita.cz,736 529 300
577,https://mudr-magdalena-bohacova.business.site/,
578,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/50-paucova-zuzana-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
579,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/38-krausova-dana-phdr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
580,http://www.ppp.opava.cz/,"420 730 855 224, 420 730 855 223, 420 730 855 225"
581,https://search.seznam.cz/search?q=psychiatr%20p%C3%ADsek&sourceid=web&thru=related&sId=cWZTosuX6OhCGTtKeYxH&overlay_type=firmy-hint-1905&overlay_id=firm-13284641,
582,http://okp.fnplzen.cz/cs/node/1928,"377 10 3185, 377 10 3226, 377 103 111, 377 10 3153, 377 10 5350, 702 229 185, 377 10 4676, 377 40 1211, 377 10 5268, 377 10 5174, 377 10 5164, 377 441 850, 377 103 188, 377 103 153, 377 10 5163, 728 584 370, 377 10 3414, 377 10 4210, 377 40 1201, 377 103 959, 377 10 4675, 377 401 111, 377 40 1704, 377 10 3188"
583,https://www.valmez.charita.cz,"420 777 672 903, 420 571 619 981"
584,http://www.lecbaduse.cz/,
585,https://www.sos-vesnicky.cz,420 233 335 452
586,https://www.portusprachatice.cz,"420 722 638 880, 420 602 100 292, 420 722 928 192, 420 736 213 002, 420 723 206 051"
587,http://www.jihlava.charita.cz,567 563 671
588,https://www.darmodej.cz,"2223242526272818, 89101112131416, 29301234519, 420 731 840 189, 1516171819202117"
589,https://www.fokuslabe.cz/centra-dusevniho-zdravi/centrum-dusevniho-zdravi-usti-nad-labem/,
590,https://www.dchoo.charita.cz,733 741 712
591,http://odry.charita.cz,43-8891780237
592,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/68-dufek-jan-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
593,http://phdrdokoupilova.cz/,596 410 251
594,https://www.charita-most.cz,476 119 999
595,http://www.slunce.info,
596,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/100-tejklova-milena-phdr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
597,https://www.registrlekaru.cz/ordinace-psychiatrie-katerina-volfova-17876/,2013 - 2024
598,https://nemkv.cz/ambulance-klinicke-psychologie,"43-1086650227, 354 225 551, 35-227290217"
599,https://cz.linkedin.com/in/jana-kohnov%C3%A1-8a486057,
600,http://www.neuropsychiatriehk.cz/lipky,
601,http://znojmo.charita.cz,"515 220 768, 20242023202220212020201920182017, 2019201820172016"
602,https://www.najdipomoc.cz/detail/psycholog/phdr-dagmar-utkova/,"420 733 406 418, 420387436802"
603,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/36-kolarova-zdenka-mgr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
604,http://psychoterapie-rokycany.cz/,"1997 - 2000, 2017 - 2019, 420 777 013 216, 670100-2204264744, 1993 - 1997"
605,http://www.rodinnaporadnacb.cz/,"387 438 703, 602 955 108, 387 313 030"
606,http://www.pppliberec.cz/,"482 710 517, 731 488 235"
607,https://www.cdz-brandysko.cz,420 734 785 199
608,https://www.ekatalog.cz/firma/265781-honova-marcela-mudr/,
609,https://mudr-magdalena-borikova-vojtkova.narodnizdravotniregistr.cz/,"773 756 447, 723 448 514, 420 491 424 857, 414 110 719, 2009 - 2024, 420605149723, 583 430 695, 602 375 866, 420 483 302 189, 420 606 839 112, 603 487 740, 420386106147, 420 603 537 488, 736 763 092"
610,http://dusevnizdravi.com/centrum-dusevniho-zdravi/,"583 035 220, 2012 - 2020, 777 929 291, 777 929 203, 730 155 210, 739 027 220, 731 656 096, 730 155 209, 777 929 218, 773 381 583, 777 929 215, 731 501 999"
611,https://www.elimopava.cz,553 653 239
612,https://www.spolekkolumbus.cz/,
613,http://www.modredvere.cz,"107-1066130267, 43-4444070227"
614,http://www.michaelvaclavik.cz/,"420 608 443 228, 420 73 99 22 815"
615,http://www.ymkarium.ymca.cz,
616,https://www.detskapsychiatriesokolov.cz/,"420 603 870 365, 420 352 600 347"
617,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/4-skrivanek-miloslav-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
618,https://www.netfirmy.cz/firma/6757-polacek-jaroslav-mudr/,
619,https://psychiatrie-ambulance.cz,
620,http://www.strada.cz/,
621,https://www.ckp-dobrichovice.cz/,
622,https://www.nhrozenkov.charita.cz/kontakty/?s=poradna-sv-rity,571 451 548
623,https://www.fnhk.cz/psych/kliniky-ambulance.html#utm_source=firmy.cz&utm_medium=ppd&utm_content=kategorie&utm_term=Psychiatrick%c3%a9%20ambulance&utm_campaign=firmy.cz-12989534,"420 495 834 934, 420 495 834 933, 420 495 832 410, 420 495 833 783, 420 495 832 874, 420 495 833 746, 420 495 831 111, 420 495 833 365, 420 495 832 597, 420 495 833 823, 420 495 832 317, 420 495 832 221, 420 495 833 232, 420 495 383 456"
624,https://euc.cz/nase-zarizeni/kliniky/euc-klinika-praha-kartouzska/tym/phdr-pavel-kral-phd/#reserve,"420 312 619 111, 420 477 102 158"
625,http://www.psychologcimlova.cz/uvod.html,
626,http://www.motylek.org,"775 403 270, 774 722 808, 777 964 763, 775 964 796, 777 964 764"
627,https://www.psychocentrumdomecek.cz,"2019 - 2024, 271811 (81567"
628,https://www.fokuslabe.cz,
629,http://www.kpppb.cz/index.php?page=o-nas,420 739 450 034
630,http://apsycholog.cz/,
